"","entry_id","start_year","end_year","end_year_assumed","ithaID","count","value","recomputed","score","bias_flag","region_comment","diagnostic_method","comments","MultiLocation","Qualified","RecalculateDetails","MaxADM","globin_phenotype","name","geoboundary_key","geo_admin0","geo_admin1","geo_admin2","longitude","latitude","recruitment_site","measure_name","cause_name","metric_name","source_id","n_female","n_male","sample_size","sample_size_comment","consaguinity","status_group","nationality","nationality_comment","race","age_group_name","min_age","max_age","sex_group_name","ethnicity_name","religion_name","locus","pmid","report","doi","curated_by","comment","id"
"28011","18693","NULL",1994,"1","107",9,37.5,"yes","0.86","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","Yes","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",24,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Malay","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18693
"28012","18694","NULL",1994,"1","107",9,37.5,"yes","0.86","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","Yes","NULL","Site","NULL","QUEENSTOWN","sg|49756563B35992280772637|91842731B79709939998411","sg","49756563B35992280772637","91842731B79709939998411","103.8014","1.2874","Alexandra Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",24,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Malay","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18694
"28013","18696","NULL",1994,"1","79",1,4.1667,"yes","0.86","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","Yes","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",24,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Malay","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","Biased (due to testing only for up to 3 variants).",18696
"28014","18697","NULL",1994,"1","79",1,4.1667,"yes","0.86","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","Yes","NULL","Site","NULL","QUEENSTOWN","sg|49756563B35992280772637|91842731B79709939998411","sg","49756563B35992280772637","91842731B79709939998411","103.8014","1.2874","Alexandra Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",24,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Malay","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","Biased (due to testing only for up to 3 variants).",18697
"28015","18699","NULL",1994,"1","77",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","Biased (due to testing only for up to 3 variants).",18699
"28016","18700","NULL",1994,"1","77",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","Biased (due to testing only for up to 3 variants).",18700
"28017","18702","NULL",1994,"1","92",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18702
"28018","18703","NULL",1994,"1","92",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18703
"28019","18705","NULL",1994,"1","275",1,14.2857,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18705
"28020","18706","NULL",1994,"1","275",1,14.2857,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18706
"28021","18708","NULL",1994,"1","211",1,14.2857,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18708
"28022","18709","NULL",1994,"1","211",1,14.2857,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18709
"28023","18711","NULL",1994,"1","177",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18711
"28024","18712","NULL",1994,"1","177",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18712
"28025","18714","NULL",1994,"1","29",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18714
"28026","18715","NULL",1994,"1","29",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18715
"28027","18717","NULL",1994,"1","45",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18717
"28028","18718","NULL",1994,"1","45",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18718
"28029","18720","NULL",1994,"1","62",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18720
"28030","18721","NULL",1994,"1","62",0,0,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18721
"28031","18723","NULL",1994,"1","75",1,14.2857,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","BUKIT MERAH","sg|49756563B35992280772637|91842731B75360675613840","sg","49756563B35992280772637","91842731B75360675613840","103.8363","1.2804","Singapore General Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18723
"28032","18724","NULL",1994,"1","75",1,14.2857,"yes","0.71","Low","Data duplicated across regions of multi-location study.","Molecular Diagnosis","NULL","Yes","No","NULL","Site","NULL","NOVENA","sg|49756563B35992280772637|91842731B91701632481655","sg","49756563B35992280772637","91842731B91701632481655","103.8461","1.3222","Tan Tock Seng Hospital","Relative allele frequency","NULL","percent","613","NULL","NULL",7,"Cohort includes: individuals known to be patients of hemoglobinopathies","NULL","Patients","198","declared","NULL","Children","NULL","NULL","Unspecified","Indian","NULL","β-locus","7927334","NULL","10.1007/BF00201598","Mikaella Kontopoulou","NULL",18724
